Job Id,individual_skill
14768418372736601538,Firewall Configuration
14768418372736601538,Switching
14768418372736601538,Monitoring
5233421969307422687,Customer Support
5233421969307422687,Linux
5233421969307422687,Troubleshooting
2754464450537342183,SQL
2754464450537342183,Performance Tuning
2754464450537342183,Backup/Recovery
6063869507536832020,Python
6063869507536832020,Research
6063869507536832020,NLP
2773087815816596583,CSS
2773087815816596583,React
2773087815816596583,Vue.js
10317362362310934652,System Design
10317362362310934652,Business Analysis
10317362362310934652,Testing
10856566224854730850,CSS
10856566224854730850,Vue.js
10856566224854730850,React
10513060349817406353,REST APIs
10513060349817406353,Python
10513060349817406353,Java
6026795213882214060,Jenkins
6026795213882214060,Kubernetes
6026795213882214060,CI/CD
8579625783507173517,System Design
8579625783507173517,Requirements Gathering
8579625783507173517,Testing
8356674769482434581,HTML
8356674769482434581,JavaScript
8356674769482434581,React
13643578549107443389,Monitoring
13643578549107443389,Firewall Configuration
13643578549107443389,Routing
3759372704270205201,Jenkins
3759372704270205201,Kubernetes
3759372704270205201,Docker
12258226970459128373,TensorFlow
12258226970459128373,Python
12258226970459128373,NLP
6336277338124012760,TensorFlow
6336277338124012760,NLP
6336277338124012760,Research
14319649428403274213,Node.js
14319649428403274213,Express
14319649428403274213,MongoDB
15974848828162985975,SIEM
15974848828162985975,Network Security
15974848828162985975,Firewalls
17580529348988781566,Automation
17580529348988781566,Manual Testing
17580529348988781566,Test Cases
5771569602614150738,Spark
5771569602614150738,Data Warehousing
5771569602614150738,SQL
3129338564303995635,Data Warehousing
3129338564303995635,Python
3129338564303995635,Spark
16890155170447379763,Requirements Gathering
16890155170447379763,SDLC
16890155170447379763,System Design
13684482372874616991,NLP
13684482372874616991,PyTorch
13684482372874616991,Model Training
9404493527976331907,JavaScript
9404493527976331907,Node.js
9404493527976331907,React
10124995681008372640,Data Warehousing
10124995681008372640,ETL
10124995681008372640,SQL
9691777754719862825,Kubernetes
9691777754719862825,Jenkins
9691777754719862825,CI/CD
5700396134949929313,NLP
5700396134949929313,PyTorch
5700396134949929313,TensorFlow
7243117273877531757,Oracle
7243117273877531757,MySQL
7243117273877531757,Backup/Recovery
1353155664509356299,Java
1353155664509356299,Node.js
1353155664509356299,Django
10999819651784918549,Kubernetes
10999819651784918549,AWS
10999819651784918549,CI/CD
13687520595507039422,Firewalls
13687520595507039422,Network Security
13687520595507039422,Penetration Testing
4135154557098346035,Deep Learning
4135154557098346035,Research
4135154557098346035,Python
13384190172202289028,Swift
13384190172202289028,iOS
13384190172202289028,Flutter
18099592927945574416,JavaScript
18099592927945574416,MongoDB
18099592927945574416,Node.js
17931141038028637715,Python
17931141038028637715,NLP
17931141038028637715,Deep Learning
2657472394832727856,React
2657472394832727856,MongoDB
2657472394832727856,Node.js
15796059080323974717,NLP
15796059080323974717,PyTorch
15796059080323974717,Model Training
16116891978092006029,Selenium
16116891978092006029,Bug Tracking
16116891978092006029,Test Cases
2018571945271642100,NLP
2018571945271642100,Python
2018571945271642100,Research
7659783630284214179,Performance Tuning
7659783630284214179,Backup/Recovery
7659783630284214179,MySQL
12212696136083784289,React
12212696136083784289,Node.js
12212696136083784289,Express
18090075522722907858,Routing
18090075522722907858,Monitoring
18090075522722907858,Firewall Configuration
8979133608689422267,React Native
8979133608689422267,iOS
8979133608689422267,Flutter
11983787688674017633,Python
11983787688674017633,Spark
11983787688674017633,Data Warehousing
7862678622250615121,Security
7862678622250615121,AWS
7862678622250615121,Azure
4723107278953070909,Node.js
4723107278953070909,JavaScript
4723107278953070909,React
16060492692786397721,Test Cases
16060492692786397721,Bug Tracking
16060492692786397721,Manual Testing
583147333013029838,AWS
583147333013029838,Docker
583147333013029838,Jenkins
14828840148912455792,Bug Tracking
14828840148912455792,Automation
14828840148912455792,Test Cases
15532167006685317476,Python
15532167006685317476,Research
15532167006685317476,TensorFlow
3216362959343865316,Spark
3216362959343865316,ETL
3216362959343865316,Data Warehousing
7904174476311151556,Flutter
7904174476311151556,Swift
7904174476311151556,Android
603234020647715274,Azure
603234020647715274,Infrastructure as Code
603234020647715274,AWS
3762204632664656481,REST APIs
3762204632664656481,Python
3762204632664656481,Node.js
10578085492572438530,MySQL
10578085492572438530,Performance Tuning
10578085492572438530,Oracle
3877914502224299836,SQL
3877914502224299836,MySQL
3877914502224299836,Backup/Recovery
11480930703181565838,React
11480930703181565838,MongoDB
11480930703181565838,Express
8812907419249364346,Vue.js
8812907419249364346,HTML
8812907419249364346,CSS
16137749773201526039,Requirements Gathering
16137749773201526039,SDLC
16137749773201526039,System Design
2900892092681897288,MySQL
2900892092681897288,Backup/Recovery
2900892092681897288,Oracle
11345881144464392195,CI/CD
11345881144464392195,Docker
11345881144464392195,Kubernetes
713357421634866464,Azure
713357421634866464,Security
713357421634866464,Infrastructure as Code
11446899141372038298,Python
11446899141372038298,Django
11446899141372038298,REST APIs
1468381725829448452,Data Warehousing
1468381725829448452,SQL
1468381725829448452,Spark
14270929999588835364,Android
14270929999588835364,Flutter
14270929999588835364,React Native
5791815250566139744,Model Training
5791815250566139744,TensorFlow
5791815250566139744,NLP
6979357847596387420,Helpdesk
6979357847596387420,Windows
6979357847596387420,Troubleshooting
13905599154921818286,SQL
13905599154921818286,Oracle
13905599154921818286,Performance Tuning
5930580194738979302,React Native
5930580194738979302,Android
5930580194738979302,Flutter
2468969740372232887,NLP
2468969740372232887,Python
2468969740372232887,PyTorch
239208307947227019,Kubernetes
239208307947227019,Jenkins
239208307947227019,CI/CD
7059945547719068892,JavaScript
7059945547719068892,Vue.js
7059945547719068892,React
325130646569372473,AWS
325130646569372473,Security
325130646569372473,Infrastructure as Code
12250508524440997558,Bug Tracking
12250508524440997558,Test Cases
12250508524440997558,Selenium
10069618480204566455,System Design
10069618480204566455,SDLC
10069618480204566455,Requirements Gathering
4812915158203580740,Firewall Configuration
4812915158203580740,Switching
4812915158203580740,Cisco
13486196041135505701,Kubernetes
13486196041135505701,Docker
13486196041135505701,Jenkins
13817332733033006568,SDLC
13817332733033006568,Testing
13817332733033006568,Business Analysis
12840702181445552200,Vue.js
12840702181445552200,CSS
12840702181445552200,React
1197596403745112112,Customer Support
1197596403745112112,Helpdesk
1197596403745112112,Windows
4123034875927610146,CSS
4123034875927610146,Vue.js
4123034875927610146,React
9064855928550476526,SIEM
9064855928550476526,Firewalls
9064855928550476526,Network Security
4874272216728947441,Penetration Testing
4874272216728947441,Firewalls
4874272216728947441,Encryption
15546672941019646913,AWS
15546672941019646913,Docker
15546672941019646913,CI/CD
6095900789975763445,Azure
6095900789975763445,Security
6095900789975763445,GCP
10736011904517818748,Firewalls
10736011904517818748,Penetration Testing
10736011904517818748,Network Security
2592386822529240056,Testing
2592386822529240056,SDLC
2592386822529240056,Business Analysis
13584285490623561942,AWS
13584285490623561942,Kubernetes
13584285490623561942,Docker
10534064316544402203,React
10534064316544402203,MongoDB
10534064316544402203,JavaScript
8323018183276118522,Monitoring
8323018183276118522,Cisco
8323018183276118522,Firewall Configuration
2246936681096954286,Data Warehousing
2246936681096954286,SQL
2246936681096954286,ETL
18286358204308604996,Windows
18286358204308604996,Customer Support
18286358204308604996,Helpdesk
14466516164435069157,Business Analysis
14466516164435069157,System Design
14466516164435069157,Testing
6635263512507073824,Business Analysis
6635263512507073824,Requirements Gathering
6635263512507073824,System Design
4108169728533547277,JavaScript
4108169728533547277,React
4108169728533547277,MongoDB
860889822213327513,Automation
860889822213327513,Selenium
860889822213327513,Bug Tracking
16993707073768410774,Infrastructure as Code
16993707073768410774,GCP
16993707073768410774,Security
18160457379807839558,Troubleshooting
18160457379807839558,Helpdesk
18160457379807839558,Customer Support
15588266467218441577,SQL
15588266467218441577,ETL
15588266467218441577,Python
1006180190608116825,Penetration Testing
1006180190608116825,Network Security
1006180190608116825,SIEM
15899006468971514128,Customer Support
15899006468971514128,Helpdesk
15899006468971514128,Troubleshooting
8453913152209109090,Jenkins
8453913152209109090,AWS
8453913152209109090,CI/CD
14675264646621055134,AWS
14675264646621055134,Docker
14675264646621055134,CI/CD
7405123246604306580,Selenium
7405123246604306580,Automation
7405123246604306580,Bug Tracking
13961081841958862996,Selenium
13961081841958862996,Manual Testing
13961081841958862996,Bug Tracking
13399408268283629266,SIEM
13399408268283629266,Network Security
13399408268283629266,Penetration Testing
14932246303028628629,Spark
14932246303028628629,Data Warehousing
14932246303028628629,ETL
1412324464804577691,Penetration Testing
1412324464804577691,Firewalls
1412324464804577691,Network Security
6545554589417426545,MongoDB
6545554589417426545,JavaScript
6545554589417426545,React
9933641931599267581,Node.js
9933641931599267581,React
9933641931599267581,JavaScript
77840547984067765,Python
77840547984067765,Java
77840547984067765,REST APIs
14732549855643059244,React
14732549855643059244,JavaScript
14732549855643059244,Node.js
16557458562678081626,Django
16557458562678081626,Node.js
16557458562678081626,Python
11142486593552403675,PyTorch
11142486593552403675,NLP
11142486593552403675,Model Training
945529990019498374,TensorFlow
945529990019498374,Python
945529990019498374,Deep Learning
15005329863744441460,Node.js
15005329863744441460,Django
15005329863744441460,Java
13771994758492931679,Express
13771994758492931679,JavaScript
13771994758492931679,Node.js
9344969864991755044,MongoDB
9344969864991755044,Node.js
9344969864991755044,React
7055942500131750124,MongoDB
7055942500131750124,Node.js
7055942500131750124,JavaScript
14154685196841470689,MySQL
14154685196841470689,Performance Tuning
14154685196841470689,Backup/Recovery
4600777424621552957,GCP
4600777424621552957,Azure
4600777424621552957,AWS
1116866294753347585,Performance Tuning
1116866294753347585,Oracle
1116866294753347585,MySQL
3100576733995745690,Helpdesk
3100576733995745690,Linux
3100576733995745690,Troubleshooting
14849415196246295330,Manual Testing
14849415196246295330,Automation
14849415196246295330,Selenium
18119065565805299819,JavaScript
18119065565805299819,HTML
18119065565805299819,React
10502460225019661756,Python
10502460225019661756,NLP
10502460225019661756,TensorFlow
11705670302977182294,NLP
11705670302977182294,TensorFlow
11705670302977182294,Python
2556799390057647697,MySQL
2556799390057647697,SQL
2556799390057647697,Oracle
7997870349467272313,Model Training
7997870349467272313,TensorFlow
7997870349467272313,PyTorch
5789796995997122877,SIEM
5789796995997122877,Firewalls
5789796995997122877,Penetration Testing
13524888833022578177,JavaScript
13524888833022578177,MongoDB
13524888833022578177,React
15259691294503290093,Android
15259691294503290093,Flutter
15259691294503290093,Swift
12973188739321841509,MongoDB
12973188739321841509,Node.js
12973188739321841509,Express
10341015706002473590,SQL
10341015706002473590,Spark
10341015706002473590,ETL
5788104266219801432,Java
5788104266219801432,Django
5788104266219801432,Node.js
13094237090211973073,MySQL
13094237090211973073,Backup/Recovery
13094237090211973073,Performance Tuning
12706866486206811650,Security
12706866486206811650,AWS
12706866486206811650,Infrastructure as Code
5717686369285456451,Troubleshooting
5717686369285456451,Customer Support
5717686369285456451,Helpdesk
732496405652389984,Express
732496405652389984,JavaScript
732496405652389984,MongoDB
12763825281870155577,Node.js
12763825281870155577,REST APIs
12763825281870155577,Java
7787959732330841918,Infrastructure as Code
7787959732330841918,GCP
7787959732330841918,Azure
412893942640756985,Customer Support
412893942640756985,Helpdesk
412893942640756985,Linux
3371243428651355059,Automation
3371243428651355059,Manual Testing
3371243428651355059,Test Cases
538257930441870731,REST APIs
538257930441870731,Node.js
538257930441870731,Python
3356012105978564151,Vue.js
3356012105978564151,React
3356012105978564151,CSS
15956011680227608341,CSS
15956011680227608341,Vue.js
15956011680227608341,JavaScript
16043926707407896836,Test Cases
16043926707407896836,Selenium
16043926707407896836,Bug Tracking
